,Participant,hit,position,series,x,y,distance,mode,Hammer
13,17.0,17.0,3.0,1.0,-13.019999999999996,-2.519999999999996,13.261628859231427,Real,schwer
14,17.0,18.0,3.0,1.0,-8.960000000000008,0.7000000000000028,8.987302153594268,Real,schwer
15,17.0,19.0,3.0,1.0,-6.019999999999996,4.340000000000003,7.421320637191199,Real,schwer
16,17.0,20.0,3.0,1.0,2.660000000000011,-5.599999999999994,6.199645151135668,Real,schwer
17,17.0,21.0,3.0,1.0,5.040000000000006,-10.920000000000016,12.026969693152154,Real,schwer
18,17.0,22.0,3.0,1.0,-10.22,-4.47999999999999,11.158799218553934,Real,schwer
19,17.0,23.0,3.0,1.0,-6.300000000000011,-4.340000000000018,7.650202611696,Real,schwer
20,17.0,25.0,4.0,1.0,7.560000000000002,-3.920000000000016,8.515867542417517,Real,leicht
21,17.0,26.0,4.0,1.0,-0.8400000000000034,0.1400000000000005,0.8515867542417542,Real,leicht
22,17.0,27.0,4.0,1.0,-10.78,5.319999999999993,12.021264492556512,Real,leicht
23,17.0,28.0,4.0,1.0,-10.079999999999998,2.799999999999997,10.461663347670864,Real,leicht
24,17.0,29.0,4.0,1.0,-7.140000000000001,0.5600000000000023,7.161927114960052,Real,leicht
25,17.0,33.0,5.0,1.0,-2.3799999999999955,3.5,4.232540608192671,Real,mittel
26,17.0,34.0,5.0,1.0,-5.599999999999994,1.3999999999999917,5.7723478758647175,Real,mittel
27,17.0,35.0,5.0,1.0,-0.1400000000000005,-2.3799999999999955,2.384114091229692,Real,mittel
28,17.0,36.0,5.0,1.0,-0.8400000000000034,1.8199999999999927,2.0044949488586847,Real,mittel
29,17.0,37.0,5.0,1.0,-2.3799999999999955,-2.1000000000000085,3.1740195336513,Real,mittel
30,17.0,38.0,5.0,1.0,-5.599999999999994,4.200000000000003,6.999999999999997,Real,mittel
31,17.0,39.0,5.0,1.0,-9.38000000000001,8.680000000000007,12.779937402037628,Real,mittel
32,17.0,41.0,6.0,1.0,0.1400000000000147,0.1400000000000005,0.1979898987322441,Real,schwer
33,17.0,42.0,6.0,1.0,0.4200000000000017,-3.500000000000014,3.525109927363982,Real,schwer
34,17.0,43.0,6.0,1.0,-8.960000000000008,4.200000000000003,9.895534346360492,Real,schwer
35,17.0,44.0,6.0,1.0,-6.159999999999997,3.0799999999999983,6.887089370699348,Real,schwer
36,17.0,45.0,6.0,1.0,-5.460000000000008,-2.660000000000011,6.0734833497754925,Real,schwer
37,17.0,46.0,6.0,1.0,-4.899999999999992,4.760000000000005,6.831368823303275,Real,schwer
38,17.0,47.0,6.0,1.0,-3.780000000000001,2.9399999999999977,4.788736785416379,Real,schwer
39,17.0,48.0,6.0,1.0,-7.0,6.300000000000011,9.417536832951605,Real,schwer
40,17.0,49.0,1.0,2.0,-8.399999999999991,-5.599999999999994,10.09554357129916,Real,leicht
41,17.0,50.0,1.0,2.0,-5.739999999999995,-2.519999999999996,6.2688116896266655,Real,leicht
42,17.0,51.0,1.0,2.0,-3.219999999999999,-1.2600000000000051,3.457744929863972,Real,leicht
43,17.0,52.0,1.0,2.0,-1.8199999999999927,-4.060000000000002,4.449269602979796,Real,leicht
44,17.0,53.0,1.0,2.0,-2.1000000000000085,-0.1400000000000147,2.1046614929722165,Real,leicht
45,17.0,57.0,2.0,2.0,-7.559999999999988,2.1000000000000085,7.84624751075314,Real,mittel
46,17.0,58.0,2.0,2.0,-3.3599999999999994,3.5,4.851762566325768,Real,mittel
47,17.0,59.0,2.0,2.0,-6.159999999999997,7.840000000000003,9.97051653626832,Real,mittel
48,17.0,60.0,2.0,2.0,-8.399999999999991,10.78,13.666323572929183,Real,mittel
49,17.0,61.0,2.0,2.0,-7.420000000000002,-0.1400000000000147,7.421320637191202,Real,mittel
50,17.0,65.0,3.0,2.0,0.6999999999999886,-0.5600000000000023,0.8964373932405914,Real,schwer
51,17.0,66.0,3.0,2.0,0.8400000000000034,-2.9399999999999977,3.0576461534978163,Real,schwer
52,17.0,67.0,3.0,2.0,-4.340000000000003,-2.1000000000000085,4.8213691001623245,Real,schwer
53,17.0,68.0,3.0,2.0,-4.47999999999999,3.5,5.685103341189139,Real,schwer
54,17.0,69.0,3.0,2.0,-4.899999999999992,-4.899999999999992,6.929646455628154,Real,schwer
55,17.0,73.0,4.0,2.0,-2.6599999999999966,0.1400000000000005,2.6636816626616597,Real,leicht
56,17.0,74.0,4.0,2.0,1.9599999999999935,0.980000000000004,2.1913466179497902,Real,leicht
57,17.0,75.0,4.0,2.0,5.599999999999994,-0.0,5.599999999999994,Real,leicht
58,17.0,76.0,4.0,2.0,3.640000000000001,-7.140000000000001,8.014312197562559,Real,leicht
59,17.0,77.0,4.0,2.0,-8.680000000000007,0.8400000000000034,8.72055044134257,Real,leicht
60,17.0,78.0,4.0,2.0,-12.179999999999993,6.579999999999998,13.843727821652656,Real,leicht
61,17.0,79.0,4.0,2.0,-7.700000000000003,10.78,13.247580911245649,Real,leicht
62,17.0,81.0,5.0,2.0,2.240000000000009,5.180000000000007,5.643580423808995,Real,mittel
63,17.0,82.0,5.0,2.0,-8.399999999999991,9.939999999999998,13.01397710156276,Real,mittel
64,17.0,83.0,5.0,2.0,4.200000000000003,3.0799999999999983,5.208301066566718,Real,mittel
65,17.0,84.0,5.0,2.0,0.980000000000004,-3.500000000000014,3.6346113960092223,Real,mittel
66,17.0,85.0,5.0,2.0,-1.6800000000000068,0.5600000000000023,1.7708754896942998,Real,mittel
67,17.0,89.0,6.0,2.0,1.1199999999999903,0.7000000000000028,1.320757358487918,Real,schwer
68,17.0,90.0,6.0,2.0,-0.8400000000000034,6.019999999999996,6.078322136905872,Real,schwer
69,17.0,91.0,6.0,2.0,-12.179999999999993,0.7000000000000028,12.200098360259226,Real,schwer
70,17.0,92.0,6.0,2.0,-9.38000000000001,3.0799999999999983,9.87273011886784,Real,schwer
71,17.0,93.0,6.0,2.0,-4.760000000000005,3.5,5.908265396882578,Real,schwer
72,17.0,94.0,6.0,2.0,-3.219999999999999,2.3799999999999955,4.004097900901022,Real,schwer
73,17.0,95.0,6.0,2.0,-1.3999999999999917,0.8400000000000034,1.6326665305566783,Real,schwer
1,11.0,2.0,1.0,1.0,6.159999999999997,5.040000000000006,7.959095425989062,Real,leicht
2,11.0,3.0,1.0,1.0,7.140000000000001,-8.260000000000005,10.918204980673336,Real,leicht
3,11.0,4.0,1.0,1.0,-3.640000000000001,-22.11999999999999,22.417493169397854,Real,leicht
4,11.0,5.0,1.0,1.0,-3.0799999999999983,-1.4000000000000057,3.383252872606481,Real,leicht
5,11.0,7.0,2.0,1.0,0.6999999999999886,-8.539999999999992,8.56864049893563,Real,mittel
6,11.0,8.0,2.0,1.0,9.939999999999998,-10.78,14.6632874895093,Real,mittel
7,11.0,9.0,2.0,1.0,3.219999999999999,-15.820000000000007,16.14437363294099,Real,mittel
8,11.0,10.0,2.0,1.0,5.460000000000008,-18.620000000000005,19.404020202009693,Real,mittel
9,11.0,11.0,2.0,1.0,1.4000000000000057,-23.799999999999983,23.841140912296943,Real,mittel
10,11.0,13.0,3.0,1.0,4.340000000000018,-22.959999999999997,23.366582976550077,Real,schwer
11,11.0,14.0,3.0,1.0,10.36,-11.340000000000003,15.359856770165536,Real,schwer
12,11.0,15.0,3.0,1.0,12.739999999999997,-13.859999999999983,18.825705830061175,Real,schwer
13,11.0,16.0,3.0,1.0,10.78,-24.22,26.51069218258927,Real,schwer
14,11.0,17.0,3.0,1.0,13.299999999999995,-26.039999999999992,29.239897400640785,Real,schwer
15,11.0,19.0,4.0,1.0,5.460000000000008,-0.2799999999999869,5.467174773134666,Real,leicht
16,11.0,20.0,4.0,1.0,-0.1400000000000005,-7.279999999999987,7.281346029409659,Real,leicht
17,11.0,21.0,4.0,1.0,7.279999999999987,-3.780000000000001,8.20285316216253,Real,leicht
18,11.0,22.0,4.0,1.0,5.040000000000006,-7.420000000000002,8.96983834859916,Real,leicht
19,11.0,23.0,4.0,1.0,10.64,1.960000000000008,10.81902028836253,Real,leicht
20,11.0,25.0,5.0,1.0,9.939999999999998,-12.180000000000009,15.721195883265374,Real,mittel
21,11.0,26.0,5.0,1.0,0.5600000000000023,-35.97999999999999,35.98435771276179,Real,mittel
22,11.0,27.0,5.0,1.0,7.560000000000002,-16.099999999999994,17.7866129434471,Real,mittel
23,11.0,28.0,5.0,1.0,13.72,-9.240000000000007,16.541342146270964,Real,mittel
24,11.0,29.0,5.0,1.0,14.279999999999989,-7.279999999999987,16.0286243951251,Real,mittel
25,11.0,31.0,6.0,1.0,8.539999999999992,-3.0800000000000125,9.078435988649142,Real,schwer
26,11.0,32.0,6.0,1.0,7.980000000000004,-4.47999999999999,9.15154631742636,Real,schwer
27,11.0,33.0,6.0,1.0,18.200000000000003,-0.2799999999999869,18.20215371872241,Real,schwer
28,11.0,34.0,6.0,1.0,22.539999999999992,-4.340000000000018,22.954023612430127,Real,schwer
29,11.0,35.0,6.0,1.0,5.040000000000006,-14.279999999999989,15.143315356948744,Real,schwer
30,11.0,36.0,6.0,1.0,-0.2800000000000011,-26.73999999999998,26.74146592840413,Real,schwer
31,11.0,37.0,1.0,2.0,3.780000000000001,0.980000000000004,3.9049711906747806,Real,leicht
32,11.0,38.0,1.0,2.0,4.759999999999991,-0.8400000000000034,4.833549420456971,Real,leicht
33,11.0,39.0,1.0,2.0,5.739999999999995,-4.060000000000002,7.030732536514241,Real,leicht
34,11.0,40.0,1.0,2.0,7.140000000000001,-1.1199999999999903,7.227309319518571,Real,leicht
35,11.0,41.0,1.0,2.0,2.3799999999999955,-22.959999999999997,23.083024065316916,Real,leicht
36,11.0,43.0,2.0,2.0,8.959999999999994,-7.279999999999987,11.544695751729437,Real,mittel
37,11.0,44.0,2.0,2.0,6.439999999999984,-10.64,12.437170096127163,Real,mittel
38,11.0,45.0,2.0,2.0,-2.3799999999999955,-17.22,17.38369350857291,Real,mittel
39,11.0,46.0,2.0,2.0,11.760000000000003,-19.60000000000001,22.857331427793586,Real,mittel
40,11.0,47.0,2.0,2.0,1.6800000000000068,-5.599999999999994,5.846571644989905,Real,mittel
41,11.0,49.0,3.0,2.0,3.219999999999999,-7.420000000000002,8.088559822366403,Real,schwer
42,11.0,50.0,3.0,2.0,1.8200000000000076,-8.820000000000007,9.005820340202227,Real,schwer
43,11.0,51.0,3.0,2.0,10.36,-9.66000000000001,14.164928520822128,Real,schwer
44,11.0,52.0,3.0,2.0,12.460000000000008,-22.539999999999992,25.75467336232397,Real,schwer
45,11.0,55.0,4.0,2.0,1.1199999999999903,-5.88000000000001,5.985716331400953,Real,leicht
46,11.0,56.0,4.0,2.0,2.799999999999997,6.719999999999999,7.279999999999998,Real,leicht
47,11.0,57.0,4.0,2.0,9.099999999999994,3.640000000000001,9.800999948984792,Real,leicht
48,11.0,58.0,4.0,2.0,7.279999999999987,9.519999999999996,11.984523353058298,Real,leicht
49,11.0,59.0,4.0,2.0,-1.1200000000000043,-14.420000000000002,14.463429745395802,Real,leicht
50,11.0,61.0,5.0,2.0,7.840000000000003,-1.1199999999999903,7.919595949289334,Real,mittel
51,11.0,62.0,5.0,2.0,7.699999999999989,2.1000000000000085,7.981227975693957,Real,mittel
52,11.0,63.0,5.0,2.0,12.739999999999997,5.739999999999995,13.973374681872658,Real,mittel
53,11.0,64.0,5.0,2.0,1.9599999999999935,-17.22,17.331185764395926,Real,mittel
54,11.0,65.0,5.0,2.0,4.6200000000000045,-0.2799999999999869,4.628477071348635,Real,mittel
55,11.0,67.0,6.0,2.0,9.379999999999995,-4.899999999999992,10.582740665819976,Real,schwer
56,11.0,68.0,6.0,2.0,4.47999999999999,-23.099999999999994,23.53041436099245,Real,schwer
57,11.0,69.0,6.0,2.0,-3.780000000000001,-5.040000000000006,6.300000000000005,Real,schwer
58,11.0,70.0,6.0,2.0,2.3799999999999955,-2.1000000000000085,3.1740195336513,Real,schwer
59,11.0,71.0,6.0,2.0,2.240000000000009,-1.4000000000000057,2.64151471697586,Real,schwer
1,12.0,2.0,1.0,1.0,-6.439999999999998,-1.6800000000000068,6.655524021442639,Real,leicht
2,12.0,3.0,1.0,1.0,-7.97999999999999,-0.8400000000000034,8.024088733307966,Real,leicht
3,12.0,4.0,1.0,1.0,-10.36,3.3599999999999994,10.891244189714964,Real,leicht
4,12.0,5.0,1.0,1.0,-9.38000000000001,-19.180000000000007,21.350803263577703,Real,leicht
5,12.0,7.0,2.0,1.0,-1.2600000000000051,-12.460000000000008,12.523545823767332,Real,mittel
6,12.0,8.0,2.0,1.0,-1.960000000000008,-16.519999999999996,16.635864870814498,Real,mittel
7,12.0,9.0,2.0,1.0,-1.5400000000000065,-21.280000000000012,21.335650915779453,Real,mittel
8,12.0,10.0,2.0,1.0,-1.3999999999999917,-22.40000000000001,22.44370735863396,Real,mittel
9,12.0,11.0,2.0,1.0,-3.780000000000001,-12.319999999999991,12.886846006684484,Real,mittel
10,12.0,12.0,2.0,1.0,-4.6200000000000045,-10.36,11.343456263414604,Real,mittel
11,12.0,13.0,3.0,1.0,-1.1200000000000043,-3.500000000000014,3.6748333295538873,Real,schwer
12,12.0,14.0,3.0,1.0,2.660000000000011,-5.460000000000008,6.0734833497754925,Real,schwer
13,12.0,15.0,3.0,1.0,3.3599999999999994,-6.719999999999999,7.513188404399292,Real,schwer
14,12.0,16.0,3.0,1.0,6.300000000000011,5.739999999999995,8.522769502925682,Real,schwer
15,12.0,17.0,3.0,1.0,3.0800000000000125,-9.240000000000007,9.739815193318622,Real,schwer
16,12.0,18.0,3.0,1.0,-5.599999999999994,-18.340000000000003,19.17591197309792,Real,schwer
17,12.0,19.0,4.0,1.0,0.8400000000000034,-0.980000000000004,1.2907362240210096,Real,leicht
18,12.0,20.0,4.0,1.0,0.4200000000000017,2.239999999999995,2.279034883453954,Real,leicht
19,12.0,21.0,4.0,1.0,4.340000000000018,-0.5600000000000023,4.375979890264597,Real,leicht
20,12.0,22.0,4.0,1.0,7.0,-6.019999999999996,9.232572772526623,Real,leicht
21,12.0,23.0,4.0,1.0,-0.5600000000000023,-14.560000000000002,14.570765251008613,Real,leicht
22,12.0,25.0,5.0,1.0,2.799999999999997,-0.8400000000000034,2.9232858224949525,Real,mittel
23,12.0,26.0,5.0,1.0,1.4000000000000057,-8.400000000000006,8.515867542417515,Real,mittel
24,12.0,27.0,5.0,1.0,8.400000000000006,1.1200000000000043,8.474337732236078,Real,mittel
25,12.0,28.0,5.0,1.0,12.600000000000009,-4.759999999999991,13.469135087302382,Real,mittel
26,12.0,31.0,6.0,1.0,0.1400000000000147,1.2600000000000051,1.267753919339245,Real,schwer
27,12.0,32.0,6.0,1.0,-0.980000000000004,-5.739999999999995,5.823057616063914,Real,schwer
28,12.0,33.0,6.0,1.0,8.400000000000006,-4.47999999999999,9.52,Real,schwer
29,12.0,34.0,6.0,1.0,9.519999999999996,2.3799999999999955,9.812991388970026,Real,schwer
30,12.0,35.0,6.0,1.0,3.0800000000000125,-12.88000000000001,13.243141621231736,Real,schwer
31,12.0,37.0,1.0,2.0,3.500000000000014,-0.2799999999999869,3.51118213711566,Real,leicht
32,12.0,38.0,1.0,2.0,0.1400000000000147,-8.820000000000007,8.821111041133092,Real,leicht
33,12.0,39.0,1.0,2.0,-3.219999999999999,-10.36,10.848870908993248,Real,leicht
34,12.0,40.0,1.0,2.0,-6.859999999999999,-13.72,15.339426325648557,Real,leicht
35,12.0,41.0,1.0,2.0,-6.859999999999999,-15.539999999999992,16.986794871311062,Real,leicht
36,12.0,43.0,2.0,2.0,-4.340000000000003,-1.9599999999999935,4.762058378474586,Real,mittel
37,12.0,44.0,2.0,2.0,1.1199999999999903,-5.460000000000008,5.5736881864704335,Real,mittel
38,12.0,45.0,2.0,2.0,3.500000000000014,-5.88000000000001,6.84283566951598,Real,mittel
39,12.0,46.0,2.0,2.0,2.1000000000000085,-23.24000000000001,23.33468662742229,Real,mittel
40,12.0,47.0,2.0,2.0,4.340000000000018,4.060000000000002,5.942995877501529,Real,mittel
41,12.0,49.0,3.0,2.0,3.3599999999999994,-2.9399999999999977,4.464661241348551,Real,schwer
42,12.0,50.0,3.0,2.0,9.379999999999995,-1.8200000000000076,9.554935897220869,Real,schwer
43,12.0,51.0,3.0,2.0,-0.980000000000004,-13.02000000000001,13.056829630503737,Real,schwer
44,12.0,52.0,3.0,2.0,11.899999999999991,-7.420000000000002,14.023779804318083,Real,schwer
45,12.0,53.0,3.0,2.0,-4.899999999999992,-20.860000000000014,21.427776366202828,Real,schwer
46,12.0,54.0,3.0,2.0,-5.88000000000001,-21.280000000000012,22.07742738636005,Real,schwer
47,12.0,55.0,4.0,2.0,2.9399999999999977,-1.8200000000000076,3.4577449298639733,Real,leicht
48,12.0,56.0,4.0,2.0,5.460000000000008,1.960000000000008,5.801137819428195,Real,leicht
49,12.0,57.0,4.0,2.0,6.439999999999984,-2.9399999999999977,7.079350252671482,Real,leicht
50,12.0,58.0,4.0,2.0,-7.140000000000001,-1.9599999999999935,7.404133980419316,Real,leicht
51,12.0,59.0,4.0,2.0,-6.300000000000011,-7.699999999999989,9.948869282486324,Real,leicht
52,12.0,61.0,5.0,2.0,2.3799999999999955,1.960000000000008,3.083180176376336,Real,mittel
53,12.0,62.0,5.0,2.0,2.9399999999999977,-1.6800000000000068,3.386148254285392,Real,mittel
54,12.0,63.0,5.0,2.0,3.500000000000014,0.5600000000000023,3.54451689232822,Real,mittel
55,12.0,64.0,5.0,2.0,9.939999999999998,5.88000000000001,11.548939345238596,Real,mittel
56,12.0,65.0,5.0,2.0,8.260000000000005,-9.799999999999995,12.81669224098012,Real,mittel
57,12.0,67.0,6.0,2.0,3.640000000000001,3.219999999999999,4.859835388158738,Real,schwer
58,12.0,68.0,6.0,2.0,3.780000000000001,-4.899999999999992,6.18857010948409,Real,schwer
59,12.0,69.0,6.0,2.0,-2.3799999999999955,-7.699999999999989,8.05942926018957,Real,schwer
60,12.0,70.0,6.0,2.0,9.939999999999998,4.899999999999992,11.082129759211444,Real,schwer
61,12.0,71.0,6.0,2.0,5.599999999999994,7.559999999999988,9.408166665190397,Real,schwer
62,12.0,72.0,6.0,2.0,5.179999999999993,13.86,14.796350901489188,Real,schwer
1,19.0,2.0,1.0,1.0,2.799999999999997,-0.6999999999999886,2.886173937932357,Real,leicht
2,19.0,3.0,1.0,1.0,2.9399999999999977,0.7000000000000028,3.022184640289205,Real,leicht
3,19.0,4.0,1.0,1.0,-1.3999999999999917,-3.500000000000014,3.769615364994163,Real,leicht
4,19.0,5.0,1.0,1.0,-2.799999999999997,-4.47999999999999,5.283029433951688,Real,leicht
5,19.0,6.0,2.0,1.0,3.500000000000014,-7.0,7.8262379212492705,Real,mittel
6,19.0,7.0,2.0,1.0,3.500000000000014,-8.11999999999999,8.842194297797349,Real,mittel
7,19.0,8.0,2.0,1.0,1.1199999999999903,-4.47999999999999,4.617878300691768,Real,mittel
8,19.0,9.0,2.0,1.0,2.240000000000009,-8.959999999999994,9.235756601383557,Real,mittel
9,19.0,10.0,2.0,1.0,3.219999999999999,-9.799999999999995,10.31544473108164,Real,mittel
10,19.0,11.0,3.0,1.0,1.6800000000000068,-3.219999999999999,3.6319140959003993,Real,schwer
11,19.0,12.0,3.0,1.0,2.660000000000011,-4.340000000000018,5.090304509555416,Real,schwer
12,19.0,13.0,3.0,1.0,2.799999999999997,-6.019999999999996,6.639307192772446,Real,schwer
13,19.0,14.0,3.0,1.0,7.0,2.9399999999999977,7.592338243255498,Real,schwer
14,19.0,15.0,3.0,1.0,-4.760000000000005,-10.64,11.656208646039245,Real,schwer
15,19.0,16.0,4.0,1.0,-4.899999999999992,0.2800000000000011,4.907993480028261,Real,leicht
16,19.0,17.0,4.0,1.0,-0.2800000000000011,-0.8400000000000034,0.8854377448471499,Real,leicht
17,19.0,18.0,4.0,1.0,0.0,-5.460000000000008,5.460000000000008,Real,leicht
18,19.0,19.0,4.0,1.0,3.3599999999999994,-3.219999999999999,4.653815638806504,Real,leicht
19,19.0,20.0,4.0,1.0,3.780000000000001,-1.539999999999992,4.081666326391709,Real,leicht
20,19.0,21.0,5.0,1.0,7.560000000000002,2.239999999999995,7.884871590584086,Real,mittel
21,19.0,22.0,5.0,1.0,8.400000000000006,-0.5600000000000023,8.418645971888836,Real,mittel
22,19.0,23.0,5.0,1.0,3.780000000000001,-4.6200000000000045,5.9693215694918,Real,mittel
23,19.0,24.0,5.0,1.0,6.159999999999997,-4.6200000000000045,7.7,Real,mittel
24,19.0,25.0,5.0,1.0,11.340000000000003,-5.739999999999995,12.709964594757926,Real,mittel
25,19.0,26.0,6.0,1.0,2.1000000000000085,-0.2799999999999869,2.1185844330590244,Real,schwer
26,19.0,27.0,6.0,1.0,1.539999999999992,-1.9599999999999935,2.49262913406707,Real,schwer
27,19.0,28.0,6.0,1.0,3.920000000000016,-2.519999999999996,4.660128753586118,Real,schwer
28,19.0,29.0,6.0,1.0,5.460000000000008,-0.980000000000004,5.547251571724514,Real,schwer
29,19.0,30.0,6.0,1.0,5.739999999999995,-6.159999999999997,8.419809974102735,Real,schwer
30,19.0,31.0,1.0,2.0,3.219999999999999,-1.6800000000000068,3.6319140959003993,Real,leicht
31,19.0,32.0,1.0,2.0,1.2600000000000051,-3.780000000000001,3.9844698518121606,Real,leicht
32,19.0,33.0,1.0,2.0,6.300000000000011,0.8400000000000034,6.355753299177064,Real,leicht
33,19.0,34.0,1.0,2.0,7.279999999999987,-2.799999999999997,7.799897435223094,Real,leicht
34,19.0,35.0,1.0,2.0,0.980000000000004,-10.22,10.266878785687496,Real,leicht
35,19.0,36.0,2.0,2.0,9.799999999999995,-1.4000000000000057,9.899494936611664,Real,mittel
36,19.0,37.0,2.0,2.0,10.36,-2.660000000000011,10.696036649151871,Real,mittel
37,19.0,38.0,2.0,2.0,3.640000000000001,-4.340000000000018,5.664379930760308,Real,mittel
38,19.0,39.0,2.0,2.0,1.1199999999999903,-4.060000000000002,4.21165050781757,Real,mittel
39,19.0,40.0,2.0,2.0,-0.2800000000000011,-4.200000000000003,4.209322985944418,Real,mittel
40,19.0,41.0,3.0,2.0,3.219999999999999,-6.300000000000011,7.075196110356245,Real,schwer
41,19.0,42.0,3.0,2.0,2.1000000000000085,-6.159999999999997,6.508118007534897,Real,schwer
42,19.0,43.0,3.0,2.0,-3.3599999999999994,-8.539999999999992,9.177210905280528,Real,schwer
43,19.0,44.0,3.0,2.0,0.6999999999999886,-8.680000000000007,8.708180062447038,Real,schwer
44,19.0,45.0,3.0,2.0,1.2600000000000051,-7.840000000000003,7.940604510992855,Real,schwer
45,19.0,46.0,4.0,2.0,2.799999999999997,-1.4000000000000057,3.130495168499705,Real,leicht
46,19.0,47.0,4.0,2.0,-0.8400000000000034,-3.920000000000016,4.008989897717395,Real,leicht
47,19.0,48.0,4.0,2.0,4.060000000000002,2.1000000000000085,4.570951760848068,Real,leicht
48,19.0,49.0,4.0,2.0,5.040000000000006,-1.539999999999992,5.270028462921243,Real,leicht
49,19.0,51.0,5.0,2.0,3.0800000000000125,-1.8200000000000076,3.577541054970593,Real,mittel
50,19.0,52.0,5.0,2.0,2.3799999999999955,-3.0800000000000125,3.892402856848204,Real,mittel
51,19.0,53.0,5.0,2.0,5.319999999999993,-0.4200000000000017,5.336553194712851,Real,mittel
52,19.0,54.0,5.0,2.0,6.300000000000011,-1.1199999999999903,6.398781133934815,Real,mittel
53,19.0,56.0,6.0,2.0,1.4000000000000057,-1.4000000000000057,1.9798989873223407,Real,schwer
54,19.0,57.0,6.0,2.0,2.1000000000000085,-4.47999999999999,4.947767173180236,Real,schwer
55,19.0,58.0,6.0,2.0,0.6999999999999886,-7.140000000000001,7.174231666178615,Real,schwer
56,19.0,59.0,6.0,2.0,7.560000000000002,-1.9599999999999935,7.8099423813495585,Real,schwer
57,19.0,60.0,6.0,2.0,8.400000000000006,-2.660000000000011,8.811106627433364,Real,schwer
1,4.0,2.0,1.0,1.0,3.0800000000000125,-2.3799999999999955,3.892402856848204,Real,leicht
2,4.0,3.0,1.0,1.0,-3.5,-3.500000000000014,4.949747468305842,Real,leicht
3,4.0,4.0,1.0,1.0,0.2799999999999869,1.1200000000000043,1.154469575172946,Real,leicht
